,name,price_current,price_original,reviews_number,seller,score,brand,height_cm,width_cm,screen_size_in,proc_brand,proc_speed_ghz,ram,ram_type,ram_max,memory,os,battery_wh,battery_cells,weight_kg,since
324,"HP 2017 Omen 15.6"" Full-HD IPS Flagship High Performance Gaming Laptop PC, Intel Core i7-770HQ Quad-Core Processor, NVIDIA GTX 1050Ti 4GB DDR5, 12GB RAM, 1TB HDD, Backlit Keyboard, Windows 10",19894.5,20224.5,1,hp,4.0,hp,0.25,25.4,16,Intel,2.8,12,DDR4,16,1,Windows,6,2,3.5,2017-11-16
325,"2020 HP Pavilion x360 2-in-1 Laptop Computer/ 14"" Full HD Touchscreen/ 10th Gen Intel Core i5-10210U Up to 4.1GHz/ 8GB DDR4 Memory/ 256GB PCIe SSD + 16GB Optane/ AC WiFi/ HDMI/ Gold/ Windows 10",19894.5,20224.5,11,hp,4.8,hp,0.21,25.9,14,Intel,1.6,8,DDR4,16,256,Windows,41,3,2.2,2019-11-30
326,"Acer Aspire 7 Laptop - visualización IPS de 15,6"" (Full HD, 9ª generación Intel Core i7-9750H, GeForce GTX 1050 3GB, 16GB DDR4, 512GB PCIe NVMe SSD, Teclado retroiluminado, A715-74G-71WS)",19894.5,20224.5,6,acer,4.4,acer,0.18,24.1,16,Intel,4.5,16,DDR4,16,256,Windows,32,2,3.2,2019-09-12
327,Laptop ROG Strix SCAR II ASUS 17.3'' Nvidia GeForce RTX 2070 8GB GDDR6 Intel Core i7-8750H 16GB DDR4 RAM 512GB SSD 1TB HDD Windows 10 Home teclado en inglés,19894.5,20224.5,305,asus,4.0,asus,0.25,27.2,17,Intel,2.3,16,DDR4,32,1,Windows,66,4,5.1,2019-02-14
328,"Lenovo IdeaPad 720S-13ARR, 13"" FHD, AMD Ryzen 5 3.6GHz, 4GB RAM, 128GB SSD, Windows 10, Plata",18659.0,18659.0,1,lenovo,3.0,lenovo,0.13,30.5,13,AMD,3.6,4,DDR4,8,128,Windows,8,4,2.0,2019-02-05
329,"Lenovo IdeaPad S340 Laptop, 15.6"" Screen, AMD Ryzen 5, 8GB Memory, 256GB Solid State Drive, Windows 10 Home, 81NC0014US",19894.5,20224.5,2,lenovo,5.0,lenovo,0.22,25.45,16,AMD,2.3,8,DDR4,16,256,Windows,15,3,2.5,2019-08-10
330,"Acer Aspire 7 Laptop, 15.6"" Full HD, 8th Gen Intel Core i7-8705G, AMD Radeon RX Vega M GL, 16GB DDR4, 512GB PCIe NVMe SSD, A715-73G-75BW",19894.5,20224.5,1,acer,4.0,acer,0.17,36.0,16,Intel,4.1,16,DDR4,16,512,Windows,38,4,2.5,2019-03-20
331,"HP Spectre x360-15 Quad Core(8th Gen. Intel i7-8550U, 16GB DDR4, 512GB PCIe NVMe SSD, 4K IPS EDP 3840x2160, NVIDIA GeForce MX150 GDDR5, Windows 10) Bang & Olufsen MS Ink 15.6"" Convertible 2-in-1",19894.5,20224.5,8,hp,3.2,hp,0.18,25.1,16,Intel,1.8,16,DDR4,16,512,Windows,79,6,4.0,2017-10-28
332,HP Chromebook 14 - Nueva versión (Blanca Nieve),12350.0,12350.0,419,hp,3.4,hp,0.18,34.4,14,NVIDIA,2.3,2,DDR4,16,16,Chrome,37,3,2.4,2014-09-01
333,"2018 Newest HP 15.6"" HD (1366 x 768) Flagship High Performance Laptop PC, Intel 8th Gen Core i5-8250U Quad-Core, 12GB DDR4, 2TB HDD, DVD RW, Windows 10 (Marine Blue)",19894.5,20224.5,73,hp,4.0,hp,0.24,25.4,16,Intel,1.6,12,DDR3,16,2,Windows,4,2,3.0,2017-11-22
334,"HP Chromebook 11 G7 EE 11.6"" Chromebook - 1366 x 768 - Celeron N4000-4 GB RAM - 16 GB de memoria flash - cromado OS - Intel UHD Graphics 600 - Tecnología de conmutación en plano (IPS) - Teclado inglés",6848.18,6848.18,7,hp,5.0,hp,0.25,25.45,12,Intel,2.3,8,DDR4,16,256,Windows,1,1,2.0,2019-09-25
335,"Dell Inspiron 15 5000 Laptop - 15.6"" Screen, 7th Generation Intel Core i7-7500U, 12GB Memory, 1TB Hard Drive, Windows 10 Home",19894.5,20224.5,33,dell,3.2,dell,0.24,26.0,16,Intel,1.8,12,SDRAM,16,2,Windows,42,3,3.4,2017-06-06
336,"Dell 2018 Inspiron 13 7000 2-in-1 13.3"" FHD Touchscreen Laptop Computer, AMD Quad-Core Ryzen 5 2500U up to 3.6GHz(Beat i7-7500U), 8GB DDR4, 256GB SSD, AC WiFi + BT 4.1, USB Type-C, HDMI, Windows 10",19894.5,20224.5,115,dell,4.0,dell,0.18,22.4,13,AMD,2.0,8,DDR4,8,256,Windows,54,3,2.3,2018-05-23
337,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, 8th Gen Intel Core i5-8265U, NVIDIA GeForce MX250, 8GB DDR4, 512GB PCIe NVMe SSD, Windows 10 Home, A515-54G-5928",19894.5,20224.5,40,acer,4.0,acer,0.18,25.1,16,Intel,2.3,8,DDR4,20,512,Windows,38,3,2.6,2019-09-26
338,"Lenovo Legion Y545 15.6"" Gaming Laptop, i7-9750H, 16GB RAM, 1TB HDD + 512GB SSD, NVIDIA GeForce GTX 1660Ti",31305.46,31305.46,1,lenovo,5.0,lenovo,0.25,26.7,16,Intel,2.6,16,DDR4,16,512,Windows,5,3,4.6,2019-10-16
339,"Asus Vivobook 15 Thin and Light 15.6"" FHD, AMD Quad Core R3-3200U CPU, 8GB DDR4 RAM, 128G SSD, AMD Radeon Vega 3 Graphics, Windows 10 en Modo S, F512DA-DB34, Gris pizarrón",19894.5,20224.5,22,asus,3.9,asus,0.2,23.1,16,AMD,3.4,8,DDR4,12,128,Windows,37,2,2.5,2019-07-17
340,"Acer Aspire 5 Slim Laptop, SSD de 12 GB/512 GB., Negro, 15-15.99 Inches",19894.5,20224.5,92,acer,4.1,acer,0.18,25.1,16,Intel,2.3,12,DDR4,20,256,Windows,38,3,2.6,2019-06-12
341,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, 8th Gen Intel Core i7-8565U (Up to 4.6 GHz), NVIDIA GeForce MX250 Dedicated Graphics, 8GB DDR4, 512GB SSD, Backlit Keyboard, Windows 10 Home",19894.5,20224.5,4,acer,4.4,acer,0.22,25.45,16,Intel,1.8,8,DDR,16,512,Windows,4,3,2.7,2019-09-20
342,"Razer Blade 15 Gaming Laptop 2019: Core i7 – 9750H 6 Core – GTX 1660Ti – 15.6"" FHD 1080p 60 Hz – 16 GB RAM – 128 GB SSD + 1 TB – Aluminio CNC – Iluminación RGB – Compatible con Thunderbolt 3",19894.5,20224.5,31,razer,3.9,razer,0.2,35.5,16,Intel,4.5,16,DDR4,64,1,Windows,65,4,4.1,2019-09-07
343,"HP Chromebook 14 G5 Gris 35.6 cm (14"") 1366 x 768 Pixeles Intel® Celeron® N3350 4 GB LPDDR4-SDRAM 16 GB eMMC - Ordenador portátil (Intel® Celeron®, 1.10 GHz, 35.6 cm (14""), 1366 x 768 Pixeles, 4 GB, 16 GB)",5880.88,9896.0,28,hp,4.0,hp,0.18,22.6,14,Intel,1.1,4,DDR4,4,16,Chrome,12,6,2.1,2018-01-28
344,"Acer Spin 5, 8th Gen Intel Core i7-8550U, 13.3"" Full HD Touch, 8GB DDR4, 256GB SSD, Windows 10 Home, SP513-52N-85DC",19894.5,20224.5,45,acer,3.9,acer,0.16,22.6,13,Intel,2.3,8,DDR4,16,256,Windows,48,3,2.4,2017-10-06
345,"CUK MSI GF65 Thin Gaming Laptop (Intel i7-9750H, 32GB RAM, 2TB NVMe SSD, NVIDIA GeForce GTX 1660 Ti 6GB, 15.6"" FHD 120Hz IPS-Level, Windows 10 Home) Gamer Notebook Computer",19894.5,20224.5,14,computer upgrade king,4.4,computer upgrade king,0.22,25.4,16,Intel,2.6,32,DDR4,16,2000,Windows,51,3,3.7,2019-10-24
346,"ASUS ZenBook Pro UX550VE-DB71T computadora portátil Negro 39.6 cm (15.6"") 1920 x 1080 Pixeles 2.8 GHz Intel® Core™ i7 de la séptima generación i7-7700HQ - Ordenador portátil (Intel® Core™ i7 de la séptima generación, 2.8 GHz, 39.6 cm (15.6""), 1920 x 1080 Pixeles, 16 GB, 512 GB)",19894.5,20224.5,149,asus,3.9,asus,0.15,25.1,16,Intel,2.8,16,GDDR5,16,512,Windows,73,3,4.0,2017-08-23
347,"Acer Swift 3 SF315 Laptop: Core i7-8550U, 256 GB SSD, 8 GB de RAM, visualización Full HD IPS de 15,6"", Windows 10 (Oro de Lujo)",19894.5,20224.5,53,acer,4.3,acer,0.22,25.45,16,Intel,1.8,8,DDR4,8,256,Windows,1,4,2.4,2018-12-04
348,"ASUS ROG Strix Hero Edition (i7-8750H up to 3.90 GHz, 8GB RAM, 1TB HDD + 128GB SSD) GL503GE-US72 Gaming Laptop",19894.5,20224.5,28,asus,4.0,asus,0.22,25.45,16,Intel,2.2,8,DDR4,16,1,Windows,64,6,4.2,2019-04-29
349,"Acer Aspire 7 Casual Gaming Laptop, 15.6"" Full HD IPS Display, Intel 6-Core i7-8750H, NVIDIA GeForce GTX 1050Ti 4GB, 8GB DDR4, 128GB SSD + 1TB HDD, Fingerprint Reader, Windows 10 64bit, A715-72G-71CT",19894.5,20224.5,95,acer,3.8,acer,0.24,38.2,16,Intel,2.3,16,DDR4,16,1000,Windows,32,3,3.6,2018-07-27
350,"HP 14-inch Touchscreen Laptop, AMD Ryzen 3-3200U up to 3.5GHz, 8GB DDR4, 128GB SSD, Bluetooth, USB 3.1 Type-C, Webcam, WiFi, HDMI, Windows 10 Home",19894.5,20224.5,8,hp,4.1,hp,0.2,22.6,14,AMD,2.6,8,DDR3,16,128,Windows,7,2,2.0,2019-11-24
351,"Laptop Lenovo Legion Y520 15.6"" Intel Core i7 16GB RAM 256GB HDD NVIDIA GeForce GTX 1060 Windows 10",34099.0,34099.0,18,lenovo,3.4,lenovo,0.28,26.5,16,Intel,2.8,16,SODIMM,16,256,Windows,45,3,4.6,2017-11-29
352,"HP Stream 11-y020nr Púrpura Portátil 29.5 cm (11.6"") 1366 x 768 Pixeles 1.6 GHz Intel® Celeron® N3060 - Ordenador portátil (Intel® Celeron®, 1.6 GHz, 29.5 cm (11.6""), 1366 x 768 Pixeles, 4 GB, 32 GB)",9899.0,9899.0,2069,hp,3.4,hp,0.18,30.0,12,Intel,1.6,4,DDR4,4,32,Windows,37,2,1.8,2016-09-22
353,Asus ROG Strix Scar III 2019 Gaming Laptop 15.6” 240Hz NVIDIA GeForce RTX 2060 Intel Core i7-9750H 16GB DDR4 1TB PCIe Nvme SSD Windows 10 teclado en inglés,19894.5,20224.5,143,asus,4.5,asus,0.25,27.4,16,Intel,2.3,16,DDR4,32,1,Windows,66,4,4.5,2019-06-22
354,"HP OMEN 2019 15"" Gaming Laptop, 9th Gen Intel i7-9750H, NVIDIA GeForce RTX 2070 con MAX-Q (8 GB), 16 GB RAM, 512 GB Unidad de Estado sólido, VR Ready, Windows 10 Home (15-dc1060nr, Shadow Black)",19894.5,20224.5,9,hp,3.8,hp,0.25,26.4,16,Intel,4.5,16,DDR4,16,256,Windows,70,4,3.9,2019-07-24
355,"MSI Computer GT80S Titan SLI-072 Laptop 18.4"", i7-6920HQ 2.9 GHz, 32GB RAM, 512GB Solid State Drive (SSD), 1TB HDD, Windows 10, Aluminum Black",19894.5,20224.5,3,msi,5.0,msi,0.49,33.1,18,Intel,2.9,32,DDR4,64,512,Windows,75,3,2.6,2016-03-31
356,"2019 Dell Inspiron 15 3000 15.6"" HD Flagship Business Laptop, Intel Quad-Core i7-8565U Upto 4.6GHz, 8GB RAM, 1TB HDD, WiFi, HDMI, Bluetooth, Card Reader, Ethernet, Windows 10",19894.5,20224.5,1,dell,5.0,dell,0.2,25.8,16,Intel,1.8,8,DDR4,16,1,Windows,42,3,2.9,2019-09-29
357,"HP Omen 2019 17 Pulgadas Gaming Laptop Intel i7-9750H, NVIDIA GeForce GTX 1660 Ti (6 GB), 8 GB de RAM, 512 GB de Unidad de Estado sólido, VR Ready, Windows 10 Home (17-cb0060nr, Shadow Black)",19894.5,20224.5,3,hp,3.0,hp,0.28,27.9,17,Intel,2.3,8,DDR4,8,256,Windows,70,4,4.5,2019-07-24
358,"Asus ZenBook 14 Ultra-Slim Laptop 14"" Full HD 4-Way NanoEdge Bezel, 8th Gen Intel Core i7-8565U Procesador, 16GB LPDDR3, 512GB PCIe SSD, MX150, Numberpad, Windows 10 - UX433FN-IH74, Royal Blue",19894.5,20224.5,44,asus,3.9,asus,0.15,19.8,14,Intel,4.6,16,DDR3,16,512,Windows,50,3,3.2,2019-04-17
359,"Dell Inspiron i3552-4042BLK 15.6 Inch Laptop (Intel Celeron, 4 GB RAM, 500 GB HDD, Black)",19894.5,20224.5,145,dell,3.4,dell,0.23,38.1,16,Intel,1.6,4,DDR4,8,500,Windows,40,4,3.1,2015-01-11
360,"2018 Newest HP Pavilion 15.6-inch FHD 1080P Premium Laptop PC, Intel Core i7 Processor, 12GB Memory, 1TB Hard Drive, Backlit Keyboard, Webcam, Bluetooth, USB 3.1, Windows 10",19894.5,20224.5,35,hp,3.6,hp,0.2,25.2,16,Intel,2.7,12,DDR3,16,1,Windows,5,2,2.6,2018-01-13
361,"2018 Dell Inspiron i5565 15.6"" Full HD Touchscreen Laptop Computer, AMD Quad-Core A12-9700P up to 3.4GHz, 12GB DDR4, 1TB HDD, DVDRW, HDMI, USB 3.0, Bluetooth 4.1, 802.11ac Wireless LAN, Windows 10",19894.5,20224.5,21,dell,3.8,dell,0.23,25.9,16,AMD,2.5,8,DDR3,16,1,Windows,48,6,3.5,2018-02-13
362,"Lenovo Flex 14 Convertible Laptop, 14 Inch FHD (1920 X 1080) IPS Touch Display, Intel Core i5-8265U Processor, 8GB DDR4 RAM, 128GB NVMe SSD, Intel UHD Graphics 615, Windows 10, 81SQ0009US, Onyx Black",19894.5,20224.5,134,lenovo,4.4,lenovo,0.18,22.9,14,Intel,1.6,128,SODIMM,16,256,Windows,45,4,2.6,2019-06-22
363,DEll Vostro 3468 Laptop Intel(R) Core(TM) i3-7020U Processor 8GB (1x8GB) DDR4 at 2400MH 1TB 7200 RPM SATA Hard Drive,19894.5,20224.5,28,dell,4.0,dell,0.22,25.45,14,Intel,2.3,8,DDR,16,1,Windows,60,3,3.6,2019-04-01
364,"HP ZBook 14u G4 Negro Estación de trabajo móvil 35.6 cm (14"") 1920 x 1080 Pixeles Intel® Core™ i7 de la séptima generación i7-7500U 8 GB DDR4-SDRAM 1000 GB Unidad de disco duro - Ordenador portátil (Intel® Core™ i7 de la séptima generación, 2.70 GHz, 35.6 cm (14""), 1920 x 1080 Pixeles, 8 GB, 1000 GB)",19894.5,20224.5,5,hp,4.1,hp,0.23,23.6,14,Intel,2.7,8,GDDR5,32,1000,Windows,51,3,2.5,2017-07-22
365,"Lenovo IdeaPad 15.6 Inch HD Laptop PC, AMD A12-9720P Quad-Core, 12GB RAM, 1TB HDD, DVD RW, Bluetooth 4.1, 802.11ac, Windows 10, Platinum Gray",16450.0,16450.0,183,lenovo,3.4,lenovo,0.23,25.9,16,AMD,2.7,8,DDR,16,1,Windows,9,2,2.8,2017-09-27
366,"Razer Blade Stealth 13.3"" QHD+ Touchscreen Ultrabook (8th Generation Intel Quad Core i7-8550U, 16GB RAM, 256GB SSD, Windows 10) - Gunmetal Grey",19894.5,20224.5,129,razer,3.4,razer,0.14,32.1,13,Intel,1.8,16,DDR4,16,256,Windows,53,3,5.0,2018-03-10
367,"Lenovo Yoga 730 2 en 1 15.6"" Full HD IPS visualización táctil LED de alta calidad portátil | Intel Core i5-8250U | 8GB DDR4 | 256GB PCIe SSD | Thunderbolt | Teclado retroiluminado | 802.11ac | Windows 10 | Gris",19894.5,20224.5,25,lenovo,4.1,lenovo,0.2,29.2,16,Intel,1.6,8,SDRAM,16,256,Windows,4,2,3.4,2019-08-01
368,"2019 Dell Inspiron 2-in-1 17.3"" Touch-Screen Laptop Intel Core i7-8565U, 16GB Memory, NVIDIA GeForce MX150, 1TB Hard Drive +16GB Optane, Windows 10 Home Silver",19894.5,20224.5,4,dell,2.9,dell,0.2,41.1,17,Intel,1.8,16,DDR4,16,1,Windows,36,3,3.8,2019-05-20
369,"Dell Brand New XPS 9370 Laptop, 13.3"" UHD (3840 x 2160) InfinityEdge Touch Display, 8th Gen Intel Core i7-8550U, 16GB RAM, 512 GB SSD, Fingerprint Reader, Windows 10, Silver",19894.5,20224.5,27,dell,3.8,dell,0.12,30.2,13,Intel,2.3,8,DDR3,16,512,Windows,36,3,1.9,2018-09-03
370,"Dell Inspiron 15 i5558-5718SLV Signature Edition Laptop - 15.6"" 1080p Full HD Touchscreen, Intel Core i5-4210U, 8GB RAM, 1TB HDD, Windows 10 Home (Silver)",19894.5,20224.5,381,dell,3.5,dell,0.22,25.45,16,Intel,2.3,8,DDR3,8,1,Windows,15,4,3.3,2016-03-17
371,"Lenovo Flex 14 2-in-1 Touchscreen Laptop, 8th Gen i5-8265U, 8GB RAM, 512GB SSD, 1080p, Backlit Keyboard, Fingerprint Reader",19894.5,20224.5,11,lenovo,4.1,lenovo,0.22,25.45,14,Intel,1.6,8,DDR4,16,512,Windows,5,3,2.3,2019-09-26
372,"Apple MacBook Air Retina 13.3"" Pulgadas Intel Core i5 1.60GHz Dual Corw, 8GB RAM, Disco Duro 128GB SSD Plata MRE82E/A 2018",19894.5,20224.5,65,apple,2.2,apple,0.22,25.45,16,Intel,1.6,8,DDR,16,128,iOS,11,2,2.4,2019-03-13
373,"MSI Gaming GV62 8RD-034 computadora portátil Negro 39.6 cm (15.6"") 1920 x 1080 Pixeles 2.20 GHz 8ª generación de procesadores Intel® Core™ i7 i7-8750H - Ordenador portátil (8ª generación de procesadores Intel® Core™ i7, 2.20 GHz, 39.6 cm (15.6""), 1920 x 1080 Pixeles, 16 GB, 1256 GB)",37390.0,37390.0,928,msi,3.9,msi,0.29,38.3,16,Intel,2.2,8,GDDR5,32,1256,Windows,41,6,4.0,2018-07-27
374,Laptop HP PAVILION 15.6 TOUCH I5 8GB RAM 8TB 2TB HDDIntel HD Graphics 620  WIn 10,19894.5,20224.5,168,hp,4.1,hp,0.25,25.4,16,Intel,2.5,8,DDR4,16,2,Windows,4,2,2.6,2017-12-01
375,"MSI GV62 8RD-275 Laptop para Videojuegos de 15.6 Pulgadas, Nvidia GTX 1050Ti 4G, Intel Core i5-8300H, 8 GB, 256 GB NVMe SSD, KB retroiluminado, Win 10 Home, Aluminio Negro",19894.5,20224.5,75,msi,4.3,msi,0.29,26.0,16,Intel,2.3,8,SDRAM,32,256,Windows,42,6,3.9,2019-01-23
376,"AORUS 7 NA-7US1021SH 17"" Thin Bezel LG 144Hz FHD IPS LCD, i7-9750H, NVIDIA GeForce GTX 1650, Samsung 8GB RAM, Intel M.2 PCIe NVMe 256GB SSD, 1TB HDD, RGB Keyboard, Win10 Home, Ultra Slim Gaming Laptop",19894.5,20224.5,14,gigabyte,4.1,gigabyte,0.25,28.2,17,Intel,2.3,8,SODIMM,32,1,Windows,48,1,4.2,2019-06-12
377,"Lenovo Ideapad 330S Laptop de 15,6"", Windows 10, procesador Intel Core i7-8550U Quad-Core, 4GB DDR4 RAM, Memoria Intel Optane de 16 GB, Disco Duro de 1 TB, Gris Platino 81F50048US",19894.5,20224.5,38,lenovo,4.2,lenovo,0.25,25.45,16,Intel,3.1,4,DDR,4,1,Windows,6,2,2.2,2018-08-26
378,"Dell Inspiron 13 5000 2-en-1 - Pantalla táctil de 13,3 ""- Intel Core 8a generación i5-8250U - Memoria de 8GB - Disco duro de 1 TB - Gris teórico (i5379-5043GRY-PUS)",19894.5,20224.5,228,dell,3.0,dell,0.2,32.4,13,Intel,3.4,8,DDR3,32,1000,Windows,42,2,2.4,2017-12-13
379,"Lenovo Laptop Gaming Legion Y720-15IKB 15"" FHD, Intel Core i7, 16GB RAM, 1TB HDD + 128GB SSD, Gráficos NVIDIA GTX 1060, Windows 10",19894.5,20224.5,56,lenovo,4.6,lenovo,0.22,25.45,15,Intel,2.4,16,SODIMM,32,1024,Windows,2,2,4.8,2018-09-06
380,"Lenovo 2019 Flex 15 15.6"" FHD Touchscreen 2-in-1 Laptop Computer, 8th Gen Intel Quad-Core i7-8565U Up to 4.6GHz, 8GB DDR4, 512GB PCIE SSD, MX230, HDMI, USB 3.0, Windows 10 Home",19894.5,20224.5,15,lenovo,4.1,lenovo,0.25,25.4,16,Intel,1.8,8,DDR4,16,512,Windows,5,3,2.8,2019-07-27
381,"Lenovo 81MV0001US Notebook_Computer,, 15.6inches, Intel None 2.3GHz, 4GB,, GB, Windows 10, Negro",19894.5,20224.5,75,lenovo,3.9,lenovo,0.2,36.3,16,Intel,2.3,4,DDR4,8,500,Windows,5,1,2.4,2019-05-09
382,"Acer Aspire 1 A114-32-C1YA, 14"" Full HD, Intel Celeron N4000, 4GB DDR4, 64GB eMMC, Office 365, PC Only, Negro obsidiana, 14-14.99 Inches",11350.0,11350.0,455,acer,3.9,acer,0.18,34.3,14,Intel,2.3,4,DDR4,4,64,Windows,48,3,2.4,2018-07-21
383,"Acer Aspire 7 A717-72G-700J 17.3"" IPS FHD GTX 1060 6GB VRAM i7-8750H 16 GB Memory 256 GB SSD Windows 10 VR Ready Gaming",19894.5,20224.5,4,acer,5.0,acer,0.22,25.45,17,Intel,2.2,16,DDR3,16,256,Windows,42,4,4.5,2018-08-28
384,"2019 HP ProBook 440 G6 14"" Laptop Computer/ Intel Quad-Core i5-8265U Up to 3.9GHz/ 16GB DDR4 RAM/ 512GB SSD/ 802.11AC WiFi/ Bluetooth 4.2/ HDMI/ Windows 10 Professional",18799.0,18799.0,3,hp,3.0,hp,0.23,22.6,14,Intel,1.6,16,DDR4,16,512,Windows,45,3,2.2,2019-08-10
385,"HP Omen 2019 15"" Gaming Laptop, 9th Gen Intel i7-9750H, NVIDIA GeForce RTX 2060 (6 GB), 16 GB RAM, 512 GB Unidad de Estado sólido, VR Ready, Windows 10 Home (15-dc1050nr, Shadow Black)",19894.5,20224.5,19,hp,3.3,hp,0.25,26.4,16,Intel,4.5,16,DDR4,16,256,Windows,70,4,3.9,2019-07-24
386,"HP Stream 14-cb020nr Púrpura Computadora portátil 35.6 cm (14"") 1366 x 768 Pixeles Intel® Celeron® N3060 4 GB DDR3L-SDRAM 32 GB eMMC - Ordenador portátil (Intel® Celeron®, 1.6 GHz, 35.6 cm (14""), 1366 x 768 Pixeles, 4 GB, 32 GB)",19894.5,20224.5,628,hp,4.0,hp,0.18,33.7,14,Intel,1.6,4,DDR4,4,32,Windows,41,3,2.2,2018-10-25
387,"Lenovo ideapad S340 - computadora portátil de 15,6"" (procesador Intel Core i3-8145U de Doble núcleo, Memoria de 8 GB, Unidad de Estado sólido de 128 GB, Windows 10, Color Negro ónix 81N800H3US)",19894.5,20224.5,1,lenovo,1.0,lenovo,0.18,24.4,16,Intel,2.1,8,DDR4,16,128,Windows,36,3,2.4,2019-07-20
388,"MSI GGS65 STEALTH-006-15.6"" - i7-8750H - NVIDIA RTX 2060-16GB - 512GB SSD",19894.5,20224.5,525,msi,4.0,msi,0.18,26.0,16,Intel,2.2,16,SODIMM,32,512,Windows,82,4,3.8,2019-03-08
389,"HP 15.6-inch HD WLED-Backlit Touchscreen Business Laptop, 10th Gen Intel Core i5-1035G1 up to 3.6GHz, 8GB DDR4, 512GB SSD, HD Camera, HD Audio, 802.11 AC, Bluetooth, USB 3.1 Type-C, HDMI, Windows 10",19894.5,20224.5,9,hp,4.5,hp,0.18,35.8,16,Intel,1.0,8,DDR4,16,512,Windows,41,3,2.2,2019-12-11
390,"2020 ASUS VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3200U up to 3.5GHz, 8GB DDR4 RAM, 128GB SSD, AMD Radeon Vega 3, Backlit Keyboard, FP Reader, WiFi, Bluetooth, HDMI, Windows 10) (Grey)",19894.5,20224.5,18,asus,4.0,asus,0.2,23.1,16,AMD,2.6,8,DDR4,16,128,Windows,6,2,2.5,2019-10-08
391,"HP 15.6"" FHD Home and Business Laptop Core i7-1065G7, 16GB RAM, 1TB SSD, Intel Iris Plus Graphics, 4 Core up to 3.90 GHz, USB-C, HDMI 1.4 4K Output, Keypad, Webcam, 1920x1080, Win 10",36099.0,36099.0,5,hp,3.2,hp,0.18,24.2,16,Intel,1.3,16,DDR4,16,1,Windows,36,3,1.8,2019-11-26
392,Laptop Gamer Razer Blade 15 2019 i7 16GB 512GB RTX 2060,19894.5,20224.5,266,razer,4.2,razer,0.22,25.45,16,Intel,4.6,16,DDR4,64,256,Windows,65,4,4.1,2019-05-02
393,"Acer Predator Helios 300 Laptop para Juegos, Portátil , Negro, i7-8750 w/ 144Hz",38999.0,38999.0,1334,acer,4.1,acer,0.27,39.0,16,Intel,4.1,16,DDR4,32,256,Windows,32,4,4.7,2018-07-28
394,"ASUS VivoBook F510QA - Laptop de 15.6 pulgadas, WideView FHD, AMD cuádruple núcleo A12-9720P, 4GB DDR4, 128GB SSD, Windows 10, 1366 x 768 pixeles, notebook",19894.5,20224.5,54,asus,4.0,asus,0.22,25.45,16,AMD,2.7,4,DDR,16,128,Windows,42,3,2.5,2019-06-13
395,"Asus C302CA-AH74 Chromebook Flip 12.5-Inch Touchscreen Convertible Chromebook, Intel Core M7, 8GB RAM, 64GB Flash Storage, All-Metal Body, USB Type C, Corning Gorilla Glass, Chrome OS",16791.79,16791.79,18,asus,4.8,asus,0.13,21.1,12,Intel,2.3,8,DDR3,16,256,Windows,39,2,1.9,2019-10-30
396,HP Laptop Ryzen 3 3200U 4GB SSD 128GB 14 Dorada Radeon Vega 3 Win10 14-DK0024WM,19894.5,20224.5,1,hp,3.0,hp,0.22,25.45,14,AMD,3.5,4,DDR,16,128,Windows,45,2,2.0,2019-06-16
397,"HP Nuevo 2019 Flagship 14"" Laptop Intel Pentium Gold 4 GB Ram 128 GB SSD Marco de Teclado Plateado",19894.5,20224.5,197,hp,4.4,hp,0.22,30.0,14,Intel,2.3,4,DDR4,4,128,Windows,10,2,2.0,2019-09-08
398,"Lenovo Flex 14 Convertible Laptop, 14.0 Inch HD (1366 X 768) Touch Display, Intel Core i3-8145U Processor, 4GB DDR4 RAM, 128GB NVMe SSD, Intel UHD Graphics 620, Windows 10, 81SQ000DUS, Onyx Black",19894.5,20224.5,120,lenovo,4.4,lenovo,0.18,22.9,14,Intel,2.1,4,SODIMM,16,256,Windows,45,4,2.2,2019-06-22
399,"Jumper EZpad 6s pro 2 en 1 Tablet 11.6"" Intel Quad Core Procesador IPS 1080P 6 GB 128 GB Tablet PC (con teclado, plateado)",19894.5,20224.5,10,jumper,3.2,jumper,0.11,18.6,12,Intel,2.3,6,DDR3,16,128,Windows,34,2,2.0,2018-01-25
400,"HP Nuevo portátil Pavilion 15.6"" FHD IPS Premium para Juegos, AMD 2nd Gen Quad-Core Ryzen 5 3550H, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX 1050 3 GB GDDR5, Teclado retroiluminado Windows 10",19894.5,20224.5,59,hp,4.5,hp,0.24,25.7,16,AMD,2.1,8,DDR4,8,256,Windows,10,3,2.8,2019-11-25
401,"Desconocido Samsung Chromebook Plus, Intel Celeron / 4 GB / 32 GB, Titán Claro",19894.5,20224.5,106,desconocido,4.4,desconocido,0.22,25.45,12,Samsung,2.3,4,DDR4,4,32,Chrome,4,2,2.0,2018-10-31
402,HP (17-BY1053DX) 17.3 Laptop – Core i5-8265U – 8 GB de memoria – unidad de estado sólido de 256 GB – Windows 10 Home en modo S – Jet Black/Maglia Pattern,19894.5,20224.5,96,hp,4.2,hp,0.22,27.2,17,Intel,1.6,8,DDR4,0,256,Windows,41,3,3.0,2019-09-29
